captureDate,year,latitude,longitude,cu,riverDist,lakeLatitude,captureFL,age,otolithLength,otolithWidth,entryCheckRadius,totalRadius,incrementCount,oceanEntryDate,entryFL,meanGrowth
168,2016,50.00663333,-125.1331667,Shuswap-L,524,50.89,106,1,1945.47,1300.61,528.62,636.52,42.67,125,83.33290461,0.531218547
168,2016,50.00663333,-125.1331667,Quesnel-S,736,52.51667,109,1,2031.77,1347.28,520.33,628.78,41.67,126,84.97180098,0.576630646
168,2016,50.00663333,-125.1331667,Quesnel-S,736,52.51667,85,1,1706.05,1293.87,559.69,636.36,26.33,142,72.81082269,0.462938751
152,2016,50.30506667,-125.3320833,Quesnel-S,736,52.51667,94,1,NA,1354,554.45,637.77,34.67,117,78.9778352,0.433290014
154,2016,50.08845,-125.0703833,Shuswap-L,524,50.89,93,1,1611.43,1262.73,529.52,619.44,38.33,116,76.26113054,0.436704134
154,2016,50.08845,-125.0703833,Shuswap-L,524,50.89,93,1,1775.46,1322.23,551.45,637.43,30.67,123,77.69441898,0.49904079
154,2016,50.08845,-125.0703833,Shuswap-L,524,50.89,97,1,NA,1346.32,587.06,663.73,33,121,83.47113335,0.409965656
154,2016,50.08845,-125.0703833,Shuswap-L,524,50.89,88,1,1762.64,1230.45,528.45,613.88,34.33,120,72.97024028,0.437802497
154,2016,50.08845,-125.0703833,Shuswap-L,524,50.89,94,1,1756.94,1323.84,522.98,624.83,36.33,118,75.04118547,0.521850111
154,2016,50.09618333,-125.1762333,Shuswap-L,524,50.89,98,1,1770.37,1323.97,599.67,665.38,26,128,86.29907961,0.4500354
154,2016,50.09618333,-125.1762333,Shuswap-L,524,50.89,106,1,1880.8,1320.4,554.74,662.07,35,119,84.77373082,0.606464834
154,2016,50.09618333,-125.1762333,Shuswap-L,524,50.89,102,1,1775.7,1323.05,534.48,644.55,39.33,115,80.37257962,0.549896272
154,2016,50.17693333,-125.008,Shuswap-L,524,50.89,103,1,NA,1301.99,518.8,597.23,35,119,85.41383186,0.502461947
154,2016,50.17693333,-125.008,Shuswap-L,524,50.89,115,1,2043.99,1363.57,529.01,635.8,44.67,109,90.18135774,0.555599782
168,2016,50.31615,-125.0431167,Shuswap-L,524,50.89,106,1,1852.32,1306.07,519.26,620.04,40.33,128,83.94318546,0.546908369
168,2016,50.31615,-125.0431167,Shuswap-L,524,50.89,114,1,1828.2,1278.74,489.08,610.17,43.33,125,84.2956462,0.685537821
168,2016,50.31615,-125.0431167,Shuswap-L,524,50.89,109,1,1792.06,1340.74,502.82,634.83,47,121,80.18466747,0.613092182
168,2016,50.31615,-125.0431167,Shuswap-L,524,50.89,117,1,1925.76,1345.63,502.24,618.36,48.67,119,88.22155979,0.591297313
168,2016,50.31615,-125.0431167,Shuswap-L,524,50.89,108,1,1775.48,1364.08,530.17,682.97,50,118,78.49462328,0.590107534
161,2016,50.09021667,-125.0704333,Shuswap-ES,517,50.98,95,1,1733.22,1239.03,514.58,603.23,30.33,131,77.31841052,0.582973606
160,2016,50.4528,-126.0995833,Shuswap-ES,517,50.98,97,1,NA,1297.2,537.88,658.94,40.33,120,75.4019162,0.53553394
160,2016,50.4528,-126.0995833,Shuswap-ES,517,50.98,101,1,1849.64,1308.81,531.77,621.58,42,118,82.55578037,0.439148086
161,2016,50.005425,-125.1310417,Chilko-S/Chilko-ES,661,51.26667,95,1,2068.94,1348.37,552.33,624.09,31.33,130,81.43718154,0.432901962
161,2016,50.005425,-125.1310417,Chilko-S/Chilko-ES,661,51.26667,98,1,1788.13,1266.42,535.75,630.51,30,131,79.67159675,0.610946775
161,2016,50.005425,-125.1310417,Shuswap-ES,517,50.98,120,1,1800.35,1399.18,551.73,664.13,39.67,121,94.28394312,0.64824948
161,2016,50.005425,-125.1310417,Chilko-S/Chilko-ES,661,51.26667,110,1,NA,1363.71,592.97,701.51,38,123,89.40180101,0.542057868
161,2016,50.005425,-125.1310417,Chilko-S/Chilko-ES,661,51.26667,95,1,1902.65,1276.9,499.52,594.82,39,122,75.55861396,0.498497078
161,2016,50.005425,-125.1310417,Chilko-S/Chilko-ES,661,51.26667,105,1,1959.21,1291.98,526.04,631.26,33,128,82.86864531,0.670647112
161,2016,50.005425,-125.1310417,Lillooet-Harrison-L,185.5,49.9,134,1,2326.66,1622.71,701.97,813.3,46.33,115,112.3443909,0.467420873
